LibraryName	DBS-ID	RS	OCLCRegistry	OCLC	LibraryID
Gemeindebücherei Mogendorf	JD523	71435010047			206450
Gemeindebücherei Molfsee	LF762	10585859107			203459
Gemeindebücherei Mommenheim	LR204	73395007037			206296
Gemeindebücherei Moosach	SM021	91755114128			208969
Gemeindebücherei Moosbach	SW073	93740137137			209724
Gemeindebücherei Moosinning	PS997	91770130130			208928
Gemeindebücherei Moosthenning	GJ698	92790128128			208765
Gemeindebücherei Morsbach	GC763	53740028028			205877
Gemeindebücherei Morsbach	GC763	53740028028			205881
Gemeindebücherei Motten	LD595	96720134134			210374
Gemeindebücherei Müden/Aller	JN459	31515405018			204642
Gemeindebücherei Mühlenbach	HA292	83175004078			208253
Gemeindebücherei Mühlhausen	GN904	93730146146			209675
Gemeindebücherei Münchsdorf	RP910	92770142142			209924
Gemeindebücherei Münchsmünster	HQ359	91860139139			208875
Gemeindebücherei Münsing	GS521	91730137137			208612
Gemeindebücherei Münstedt	LA508	31570009009			203943
Gemeindebücherei Müschenbach	HE972	71435002269			206584
Gemeindebücherei Möhnesee	GR462	59740032032			206726
Gemeindebücherei Mönchberg	GN898	96765631141			207012
Gemeindebücherei Mönchsdeggingen	JC026	97795722184			209095
Gemeindebücherei Mönchweiler	HA279	83265004037			208284
Gemeindebücherei Mörnsheim	MH918	91760148148			209628
Gemeindebücherei Mötzingen	TL816	81155005034			207601
Gemeindebücherei Nahe/Itzstedt	GP957	10605034058			203440
Gemeindebücherei Nassenfels	NR173	91765118149			208876
Gemeindebücherei Nauheim	HB739	64330009009			207050
Gemeindebücherei Nauroth	HE947	71325009073			206577
Gemeindebücherei Neenstetten	KR727	84255008083			209374
Gemeindebücherei Neetze	HG051	33555406026			203356
Gemeindebücherei Nenndorf	HG403	33530029029			203333
Gemeindebücherei Nennslingen	HB247	95775535151			209622
Gemeindebücherei Nentershausen	KH716	66320013013			204448
Gemeindebücherei Nettersheim	GN412	53660032032			206173
Gemeindebücherei Neuberg	LR733	64350020020			206902
Gemeindebücherei Neubrunn	HL032	160665014045			210457
Gemeindebücherei Neuburg	HS721	73345002021			208186
Gemeindebücherei Neuching	JN381	91775124131			208935
Gemeindebücherei Neuendettelsau	JA959	95710180180			209586
Gemeindebücherei Neufahrn	NF281	92740153153			208753
Gemeindebücherei Neufahrn	HS046	91780145145			208911
Gemeindebücherei Neuhaus	RU166	92750134134			209880
Gemeindebücherei Neuhof Kreis Fulda	KG621	66310018018			204425
Gemeindebücherei Neuhofen	HS708	73385008020			207364
Gemeindebücherei Neukirchen bei Sulzbach-Rosenberg	NF268	93715303141			209642
Gemeindebücherei Neukirchen vorm Wald	TE012	92750135135			209881
Gemeindebücherei Neukirchen-Balbini	GJ686	93765345146			209695
Gemeindebücherei Neulußheim	JH863	82265004059			207508
Gemeindebücherei Neunkhausen	JA200	71435001270			206565
Gemeindebücherei Neunkirchen	KU923	53820040040			206131
Gemeindebücherei Neunkirchen-Seelscheid	KU923	53820040040			206132
Gemeindebücherei Neupotz	HS691	73345003022			208187
Gemeindebücherei Neuried	GN084	91840132132			208534
Gemeindebücherei Neustadt (Wied)	HA061	71385001044			206085
Gemeindebücherei Neustadt (Wied)	HA061	71385001044			206087
Gemeindebücherei Neustetten	LR241	84165003049			207698
Gemeindebücherei Nieder-Olm	JS799	73315001051			206281
Gemeindebücherei Niederalteich	QH999	92710138138			209964
Gemeindebücherei Niederaula	KB854	66320015015			204459
Gemeindebücherei Niederfüllbach	GK277	94735418153			210116
Gemeindebücherei Niederkaufungen Frau Werner	JY372	66330015015			204189
Gemeindebücherei Niedernhausen	GU712	64390011011			207135
Gemeindebücherei Niederviehbach	GN102	92790130130			208771
Gemeindebücherei Niederwerrn	GR656	96780160160			210247
Gemeindebücherei Niefern-Öschelbronn	GP970	82360046046			208060
Gemeindebücherei Nierstein	HS630	73395007043			206299
Gemeindebücherei Niestetal	KK518	66330020020			204190
Gemeindebücherei Nordstemmen	LG055	32540026026			203919
Gemeindebücherei Norken	GB400	71435001280			206585
Gemeindebücherei Nußloch	GB977	82260060060			207525
Gemeindebücherei Nüdlingen	ND977	96720136136			210346
Gemeindebücherei Ober-Olm	OO552	73395006047			206285
Gemeindebücherei Oberammergau	PA343	91800125125			208604
Gemeindebücherei Oberaudorf	PA331	91870157157			208629
Gemeindebücherei Oberaula	LF233	66340019019			204462
Gemeindebücherei Oberding	OB854	91775123133			208926
Gemeindebücherei Oberg	KZ060	31570009009			203944
Gemeindebücherei Oberkotzau	JM613	94750158158			209980
Gemeindebücherei Obernbreit	HZ413	96755618156			210215
Gemeindebücherei Oberneisen	JD341	71415004102			207150
Gemeindebücherei Obernzell	SG143	92750137137			209864
Gemeindebücherei Oberpframmern	GS508	91755114131			208970
Gemeindebücherei Oberreute	GY889	97765738121			209245
Gemeindebücherei Oberschleißheim	HQ402	91840135135			208975
Gemeindebücherei Oberstenfeld	KR879	81180060060			207651
Gemeindebücherei Obersuhl	KK816	66320020020			204446
Gemeindebücherei Obersulm	GQ561	81255011110			207920
Gemeindebücherei Obersulm	GQ561	81255011110			207922
Gemeindebücherei Oberteisendorf	PA306	91720134134			208664
Gemeindebücherei Obertraubling	NP383	93750179179			209746
Gemeindebücherei Oberwössen	HQ220	91890160160			208652
Gemeindebücherei Obing	PA288	91895170133			208639
Gemeindebücherei Obrigheim	GB187	73325007041			207390
Gemeindebücherei Ochsenfeld	PG904	91765118111			208865
Gemeindebücherei Offenau	GF636	81255001079			207933
Gemeindebücherei Offenbach	JM911	73375007061			208216
Gemeindebücherei Oftersheim	JH875	82260062062			207496
Gemeindebücherei Ohlsbach	BA777	83175003097			208254
Gemeindebücherei Ohlstadt	NE422	91805136127			208594
Gemeindebücherei Olching	HQ657	91790142142			208541
Gemeindebücherei Ortenburg	TE978	92750138138			209939
Gemeindebücherei Osterholz-Scharmbeck	HD062	33560008008			203761
Gemeindebücherei Oststeinbek	JY050	10620053053			203398
Gemeindebücherei OT Bischdorf	YJ611	145230365365			202504
Gemeindebücherei Ottenhöfen im Schwarzwald	ON157	83175006102			208265
Gemeindebücherei Ottenstein	JN940	32555408031			204012
Gemeindebücherei Otterfing	HQ050	91820127127			208713
Gemeindebücherei Ottersberg	HC458	33610008008			203794
Gemeindebücherei Oy-Mittelberg	JB940	97800128128			209146
Gemeindebücherei Oyten	LF014	33610009009			203795
Gemeindebücherei Peiting	HQ335	91900140140			209134
Gemeindebücherei Pentling	HK155	93750180180			209745
Gemeindebücherei Penzing	PM471	91810132132			209124
Gemeindebücherei Perach	NS098	91715104126			208829
Gemeindebücherei Perlesreut	NS086	92725214138			209882
Gemeindebücherei Petersaurach	JC476	95710190190			209592
Gemeindebücherei Petersberg Kreis Fulda	KG633	66310020020			204410
Gemeindebücherei Pettendorf	NE768	93750181181			209781
Gemeindebücherei Petting	PA227	91890135135			208675
Gemeindebücherei Pettstadt	SM013	94710169169			210069
Gemeindebücherei Pfaffenhausen	GL725	97785759187			209217
Gemeindebücherei Pfaffenhofen an der Roth	GL804	97755739143			209387
Gemeindebücherei Pfaffing	GQ032	91875184159			208702
Gemeindebücherei Pfahldorf	NW968	91760138138			208861
Gemeindebücherei Pfarrheim Ottobeuren	QX182	97785757186			209196
Gemeindebücherei Pfinztal	JM133	82150101101			208132
Gemeindebücherei Pfraunfeld	PG874	95775535120			209621
Gemeindebücherei Pfronten	JB927	97770159159			209144
Gemeindebücherei Pfäffingen	GF880	84160048048			207686
Gemeindebücherei Philippsthal	KK993	66320016016			204458
Gemeindebücherei Pilgerzell	KH601	66310017017			204409
Gemeindebücherei Pinzberg	QW979	94745422158			209562
Gemeindebücherei Pirk	SM943	93745329146			209726
Gemeindebücherei Planegg	HQ396	91840138138			208543
Gemeindebücherei Plüderhausen	KR120	81195002055			207902
Gemeindebücherei Poing	HQ694	91750135135			208947
Gemeindebücherei Polling	JR710	91835151136			208832
Gemeindebücherei Postau	LD790	92745222174			208756
Gemeindebücherei Prittriching	GJ832	91815140134			209125
Gemeindebücherei Puchheim		91790145145			208545
Gemeindebücherei Putzbrunn	HQ384	91840140140			208959
Gemeindebücherei Pyrbaum	PL223	93730156156			209481
Gemeindebücherei Pähl	GS491	91900138138			208584
Gemeindebücherei Pöcking	HX854	91880137137			208572
Gemeindebücherei Quierschied	JB319	100410516516			207212
Gemeindebücherei Raisting	LF373	91900144144			208585
Gemeindebücherei Rammelsbach	HS423	73365010079			207315
Gemeindebücherei Rammingen	RA868	97785764209			209114
Gemeindebücherei Ramsbeck	GD263	59580008008			206769
Gemeindebücherei Randersacker	HN582	96790175175			210154
Gemeindebücherei Rasdorf	KD486	66310022022			204440
Gemeindebücherei Rastede	LB598	34510005005			203590
Gemeindebücherei Ratekau	GQ056	10550035035			203421
Gemeindebücherei Raubling	QS553	91870165165			208623
Gemeindebücherei Raubling	QS553	91870165165			208624
Gemeindebücherei Rechenberg-Bienenmühle	YA624	145220470470			202996
Gemeindebücherei Rechtmehring	NX493	91835183139			208709
Gemeindebücherei Regenbogen	LR368	73335006033			207474
Gemeindebücherei Rehling	RE865	97710158158			209040
Gemeindebücherei Reichenbach	KR132	81165007058			207839
Gemeindebücherei Reichenkirchen	QH239	91770120120			208927
Gemeindebücherei Reichertshausen	GS363	91860146146			208902
Gemeindebücherei Reichertshofen	TB734	91865158147			208853
Gemeindebücherei Reichshof	LB628	53740040040			205876
Gemeindebücherei Reiffenhausen	HH511	31590013013			204500
Gemeindebücherei Reinsdorf	WE989	145240250250			202860
Gemeindebücherei Reinsfeld/Hunsrück	GY518	72355001114			206204
Gemeindebücherei Reit im Winkl	SN029	91890139139			208651
Gemeindebücherei Rellingen	LK949	10560043043			203520
Gemeindebücherei Rellingen	JY128	10560043043			203519
Gemeindebücherei Rettenbach	GN527	93725318150			209783
Gemeindebücherei Rettenberg	GY531	97800137137			209167
Gemeindebücherei Rettigheim	JM558	82265006054			207528
Gemeindebücherei Rhauderfehn	KA771	34570018018			203667
Gemeindebücherei Rheinzabern	HS356	73345003024			208178
Gemeindebücherei Rieden	PG710	93710146146			209652
Gemeindebücherei Riedering	GU025	91870167167			208631
Gemeindebücherei Riegelsberg-Walpershofen	JB307	100410517517			207215
Gemeindebücherei Rielasingen-Worblingen	HN909	83355005100			208316
Gemeindebücherei Rieschweiler	GB205	73405009222			207252
Gemeindebücherei Rimsting	HX866	91870168168			208655
Gemeindebücherei Ringsheim	HF599	83175002113			208276
Gemeindebücherei Rodenbach	HB600	64350023023			206895
Gemeindebücherei Rohrbach	HS289	73375004068			208211
Gemeindebücherei Rohrbach	UA036	91860149149			208903
Gemeindebücherei Rohrdorf	SD087	91870169169			208635
Gemeindebücherei Ronsberg	GM079	97770165165			209187
Gemeindebücherei Ronshausen	KD255	66320017017			204449
Gemeindebücherei Rosenberg	KR168	81365003060			207869
Gemeindebücherei Rot am See		81275008071			207972
Gemeindebücherei Rothenbach	JA297	71435009289			206458
Gemeindebücherei Rottach-Egern	SX570	91820129129			208721
Gemeindebücherei Roxheim	HE868	71335006086			206356
Gemeindebücherei Roßbach	RP910	92770142142			209925
Gemeindebücherei Roßdorf bei Darmstadt	JP804	64320020020			207035
Gemeindebücherei Roßhaupten	GM158	97775770166			209188
Gemeindebücherei Roßla	WK987	150870412412			202742
Gemeindebücherei Rumbach	HS253	73405001039			208227
Gemeindebücherei Röhrnbach	QG338	92720141141			209865
Gemeindebücherei Röllshausen	KE363	66340021021			204289
Gemeindebücherei Röslau	JM716	94790145145			209985
Gemeindebücherei Röthenbach	LR617	97765737124			209240
Gemeindebücherei Röttenbach	GL075	95760141141			209523
Gemeindebücherei Röttenbach	GN001	95720149149			209557
Gemeindebücherei Saal an der Saale	GQ299	96735640160			210318
Gemeindebücherei Salzweg	NE720	92750146146			209861
Gemeindebücherei Sankt Martin	PA161	91780144144			208916
Gemeindebücherei Satrup	LH837	10595949185			203509
Gemeindebücherei Sauerlach	NR677	91840141141			208532
Gemeindebücherei Schacht-Audorf	JF829	10585888140			203494
Gemeindebücherei Scharbeutz	JJ236	10550044044			203424
Gemeindebücherei Schaufling	QG260	92715202148			209967
Gemeindebücherei Scheeßel	HC902	33570041041			203741
Gemeindebücherei Scheidegg	GW613	97760125125			209243
Gemeindebücherei Schelldorf	PG746	91760138138			208863
Gemeindebücherei Schenkelberg	SC562	71435007066			206399
Gemeindebücherei Schermen	GR392	150860145145			204700
Gemeindebücherei Schierling	QH744	93750196196			208747
Gemeindebücherei Schirmitz	RZ299	93745329154			209728
Gemeindebücherei Schirnding	JM698	94795443147			210028
Gemeindebücherei Schlangen	KN386	57660064064			204114
Gemeindebücherei Schleching	HQ219	91890141141			208657
Gemeindebücherei Schliersee	GN461	91820131131			208726
Gemeindebücherei Schmalenberg	RP776	73405006044			207463
Gemeindebücherei Schnaittach	QT156	95740155155			209532
Gemeindebücherei Schondorf	LR253	91815143139			209127
Gemeindebücherei Schopp	HS022	73355004204			207459
Gemeindebücherei Schorndorf	GE061	93720158158			209816
Gemeindebücherei Schwabhausen	NS566	91740143143			208892
Gemeindebücherei Schwaig	JB009	95740156156			209470
Gemeindebücherei Schwaikheim	KR302	81195006068			207620
Gemeindebücherei Schwanewede	HD049	33560009009			203780
Gemeindebücherei Schwanfeld	GQ287	96785643175			210286
Gemeindebücherei Schwangau	JB885	97770169169			209178
Gemeindebücherei Schwanstetten	HZ024	95740156156			209479
Gemeindebücherei Schwarme	HN077	32515403033			203731
Gemeindebücherei Schwarzenbruck	JC440	95740157157			209477
Gemeindebücherei Schwarzenfeld	RZ639	93765342162			209698
Gemeindebücherei Schwebheim	HZ310	96780176176			210287
Gemeindebücherei Schwegenheim	HS009	73345005028			207411
Gemeindebücherei Schweitenkirchen	SB935	91860152152			208905
Gemeindebücherei Schwentinental-Klausdorf	JK999	10570091091			203461
Gemeindebücherei Schwentinental-Raisdorf	HZ000	10570091091			203467
Gemeindebücherei Schweringen	HN065	32565409028			203734
Gemeindebücherei Schwindegg	SM024	91830144144			208794
Gemeindebücherei Schäftlarn OT. Ebenhausen	HM711	91840142142			208535
Gemeindebücherei Schöfweg	RZ068	92725211145			209968
Gemeindebücherei Schöllkrippen	HZ334	96715604152			206978
Gemeindebücherei Schöllnach	QG272	92715206149			209947
Gemeindebücherei Schöllnach	QG272	92715206149			209948
Gemeindebücherei Schönau am Königssee	HQ748	91720132132			208694
Gemeindebücherei Schönau bei Eggenfelden	SM426	92770144144			208778
Gemeindebücherei Schönberg/Holstein	JS350	10575755073			203465
Gemeindebücherei Schönbrunn im Steigerwald	GB002	94715408186			210075
Gemeindebücherei Schöneck	GA614	64350026026			206809
Gemeindebücherei Schönecken	HL160	72325006304			206237
Gemeindebücherei Schönkirchen	JK392	10575782074			203469
Gemeindebücherei Seebach	SA104	92710119119			209930
Gemeindebücherei Seeburg	KT098	31595404032			204504
Gemeindebücherei Seeg	NR689	97775756170			209173
Gemeindebücherei Seeheim	JQ821	64320022022			207027
Gemeindebücherei Seelbach	HF435	83175011127			208270
Gemeindebücherei Seeon-Seebruck	HQ207	91890143143			208676
Gemeindebücherei Seeshaupt	QX145	91905179152			208587
Gemeindebücherei Segnitz	GW315	96755618166			210213
Gemeindebücherei Seiferts	KH509	66310005005			204418
Gemeindebücherei Settmarshausen	GZ924	31590029029			204495
Gemeindebücherei Seulingen	LF683	31595404033			204505
Gemeindebücherei Siebeldingen	HR959	73375005073			208194
Gemeindebücherei Siegenburg	NE926	92735218172			209800
Gemeindebücherei Siegsdorf	QS577	91890145145			208663
Gemeindebücherei Simbach	SN042	92790135135			209922
Gemeindebücherei Simmerath	HA474	53340028028			205926
Gemeindebücherei Simmozheim	LG699	82355002067			208085
Gemeindebücherei Sinn	HP768	65320020020			204385
Gemeindebücherei Sippersfeld	GS247	73335006071			207467
Gemeindebücherei Sirchingen	YZ806	84155005078			207775
Gemeindebücherei Sommerhausen	HZ309	96795646187			210190
Gemeindebücherei Sondheim v.d. Rhön	GW273	96735639167			210326
Gemeindebücherei Sonnefeld	JM832	94730166166			210085
Gemeindebücherei Sonsbeck	HM073	51700040040			205265
Gemeindebücherei Speichersdorf	GN436	94720190190			210001
Gemeindebücherei Spiegelau	RZ081	92720149149			209950
Gemeindebücherei Spiegelberg	GF831	81195004069			207635
Gemeindebücherei Spiesen-Elversberg	JB484	100430117117			207260
Gemeindebücherei Spirkelbach	HR935	73405002049			208200
Gemeindebücherei St. Bartholomäus	SM012	94710165165			210068
Gemeindebücherei St. Georg		91890140140			208666
Gemeindebücherei St. Georg	NU605	97785765151			209210
Gemeindebücherei St. Johannes	QN638	91780133133			208920
Gemeindebücherei St. Johannes Hohenkammer	QN638	91780133133			208919
Gemeindebücherei St. Laurentius	GQ020	91740136136			208888
Gemeindebücherei St. Laurentius Petershausen	GQ020	91740136136			208889
Gemeindebücherei St. Leon-Rot	JJ831	82260103103			207504
Gemeindebücherei St. Magnus	GX873	97715703144			209049
Gemeindebücherei St. Magnus	NM325	97805742121			209164
Gemeindebücherei St. Margaretha	NE768	93750181181			209782
Gemeindebücherei St. Martin	RY982	97785761120			209201
Gemeindebücherei St. Martin Nandlstadt	PA161	91780144144			208917
Gemeindebücherei St. Martin Waging	PA471	91895173162			208667
Gemeindebücherei St. Michael	RZ366	97720141141			209109
Gemeindebücherei St. Michael	NG820	93720157157			209815
Gemeindebücherei St. Michael Lauterhofen	PG539	93730140140			209650
Gemeindebücherei St. Michaelis	RN711	32510012012			205541
Gemeindebücherei St. Michaelisdonn	JJ867	10515163097			203534
